open,close,high,low,value,volume,begin,end,datetime
460.0,459.6,460.05,459.6,7172998.000000001,15597,2025-09-09 07:57:00,2025-09-09 07:57:59,2025-09-09 07:57:00
459.6,459.75,459.75,459.6,47339.05,103,2025-09-09 07:58:00,2025-09-09 07:58:59,2025-09-09 07:58:00
459.7,459.8,459.8,459.6,1276884.5999999999,2778,2025-09-09 07:59:00,2025-09-09 07:59:59,2025-09-09 07:59:00
459.85,459.7,459.85,459.7,622449.0999999999,1354,2025-09-09 08:00:00,2025-09-09 08:00:59,2025-09-09 08:00:00
459.8,459.7,459.85,459.7,289614.85000000003,630,2025-09-09 08:01:00,2025-09-09 08:01:59,2025-09-09 08:01:00
459.65,459.7,459.7,459.65,21603.65,47,2025-09-09 08:02:00,2025-09-09 08:02:59,2025-09-09 08:02:00
459.7,459.85,459.85,459.7,51029.7,111,2025-09-09 08:03:00,2025-09-09 08:03:59,2025-09-09 08:03:00
459.9,459.9,459.9,459.9,4599.0,10,2025-09-09 08:04:00,2025-09-09 08:04:59,2025-09-09 08:04:00
459.85,459.9,459.9,459.85,72196.65,157,2025-09-09 08:05:00,2025-09-09 08:05:59,2025-09-09 08:05:00
459.9,459.9,459.9,459.85,21614.3,47,2025-09-09 08:06:00,2025-09-09 08:06:59,2025-09-09 08:06:00
459.9,459.9,459.9,459.85,28513.6,62,2025-09-09 08:07:00,2025-09-09 08:07:59,2025-09-09 08:07:00
459.85,459.85,459.85,459.85,5978.05,13,2025-09-09 08:08:00,2025-09-09 08:08:59,2025-09-09 08:08:00
459.9,459.85,459.9,459.85,8277.45,18,2025-09-09 08:09:00,2025-09-09 08:09:59,2025-09-09 08:09:00
459.85,459.8,459.85,459.8,51502.90000000001,112,2025-09-09 08:10:00,2025-09-09 08:10:59,2025-09-09 08:10:00
459.8,459.85,459.85,459.8,154035.6,335,2025-09-09 08:11:00,2025-09-09 08:11:59,2025-09-09 08:11:00
459.85,459.85,459.85,459.85,16554.600000000002,36,2025-09-09 08:12:00,2025-09-09 08:12:59,2025-09-09 08:12:00
459.85,459.8,459.85,459.8,91960.5,200,2025-09-09 08:13:00,2025-09-09 08:13:59,2025-09-09 08:13:00
459.75,459.75,459.75,459.7,491880.5,1070,2025-09-09 08:14:00,2025-09-09 08:14:59,2025-09-09 08:14:00
459.75,459.7,459.75,459.7,563592.3,1226,2025-09-09 08:15:00,2025-09-09 08:15:59,2025-09-09 08:15:00
459.75,459.75,459.75,459.7,14251.75,31,2025-09-09 08:16:00,2025-09-09 08:16:59,2025-09-09 08:16:00
459.75,459.7,459.75,459.7,1379.2,3,2025-09-09 08:17:00,2025-09-09 08:17:59,2025-09-09 08:17:00
459.75,459.85,459.85,459.75,142525.35000000003,310,2025-09-09 08:18:00,2025-09-09 08:18:59,2025-09-09 08:18:00
459.8,459.8,459.8,459.7,248706.5,541,2025-09-09 08:19:00,2025-09-09 08:19:59,2025-09-09 08:19:00
459.8,459.7,459.8,459.7,5057.599999999999,11,2025-09-09 08:20:00,2025-09-09 08:20:59,2025-09-09 08:20:00
459.75,459.75,459.75,459.75,919.5,2,2025-09-09 08:21:00,2025-09-09 08:21:59,2025-09-09 08:21:00
459.8,459.75,459.8,459.75,10574.35,23,2025-09-09 08:22:00,2025-09-09 08:22:59,2025-09-09 08:22:00
