open,close,high,low,value,volume,begin,end,datetime
660.9,661.1,661.1,660.7,1276710.5000000002,1932,2025-09-09 12:05:00,2025-09-09 12:05:59,2025-09-09 12:05:00
661.1,661.1,661.2,660.9,224113.50000000012,339,2025-09-09 12:06:00,2025-09-09 12:06:59,2025-09-09 12:06:00
661.3,661.3,661.4,661.3,123009.4,186,2025-09-09 12:07:00,2025-09-09 12:07:59,2025-09-09 12:07:00
661.4,661.4,661.4,661.3,185169.9,280,2025-09-09 12:08:00,2025-09-09 12:08:59,2025-09-09 12:08:00
661.4,661.3,661.4,661.3,55556.50000000001,84,2025-09-09 12:09:00,2025-09-09 12:09:59,2025-09-09 12:09:00
661.4,661.4,661.4,661.3,6613.899999999999,10,2025-09-09 12:10:00,2025-09-09 12:10:59,2025-09-09 12:10:00
661.4,661.4,661.4,661.3,212955.3,322,2025-09-09 12:11:00,2025-09-09 12:11:59,2025-09-09 12:11:00
661.4,661.3,661.4,661.2,128294.70000000003,194,2025-09-09 12:12:00,2025-09-09 12:12:59,2025-09-09 12:12:00
661.3,661.3,661.3,661.2,147468.9,223,2025-09-09 12:13:00,2025-09-09 12:13:59,2025-09-09 12:13:00
661.3,661.3,661.3,661.2,50919.3,77,2025-09-09 12:14:00,2025-09-09 12:14:59,2025-09-09 12:14:00
661.3,661.0,661.3,661.0,514327.9,778,2025-09-09 12:15:00,2025-09-09 12:15:59,2025-09-09 12:15:00
661.0,661.1,661.2,661.0,1422065.5000000002,2151,2025-09-09 12:16:00,2025-09-09 12:16:59,2025-09-09 12:16:00
661.2,660.8,661.2,660.8,728431.6000000002,1102,2025-09-09 12:17:00,2025-09-09 12:17:59,2025-09-09 12:17:00
660.8,660.7,660.8,660.6,84568.59999999998,128,2025-09-09 12:18:00,2025-09-09 12:18:59,2025-09-09 12:18:00
660.7,660.6,660.7,660.6,403633.9999999999,611,2025-09-09 12:19:00,2025-09-09 12:19:59,2025-09-09 12:19:00
660.6,660.2,660.7,659.5,7213139.6000000015,10928,2025-09-09 12:20:00,2025-09-09 12:20:59,2025-09-09 12:20:00
660.2,660.0,660.2,658.7,7985590.600000002,12112,2025-09-09 12:21:00,2025-09-09 12:21:59,2025-09-09 12:21:00
660.0,660.1,660.2,660.0,104293.8,158,2025-09-09 12:22:00,2025-09-09 12:22:59,2025-09-09 12:22:00
660.2,660.1,660.2,660.1,97709.4,148,2025-09-09 12:23:00,2025-09-09 12:23:59,2025-09-09 12:23:00
660.1,660.1,660.2,660.1,46872.4,71,2025-09-09 12:24:00,2025-09-09 12:24:59,2025-09-09 12:24:00
660.2,660.0,660.2,660.0,181539.1,275,2025-09-09 12:25:00,2025-09-09 12:25:59,2025-09-09 12:25:00
660.1,660.2,660.2,660.0,2533064.2000000007,3837,2025-09-09 12:26:00,2025-09-09 12:26:59,2025-09-09 12:26:00
660.2,660.2,660.2,659.9,600025.5,909,2025-09-09 12:27:00,2025-09-09 12:27:59,2025-09-09 12:27:00
660.2,660.1,660.2,659.8,956871.8999999998,1450,2025-09-09 12:28:00,2025-09-09 12:28:59,2025-09-09 12:28:00
660.2,660.2,660.2,660.2,7922.4,12,2025-09-09 12:29:00,2025-09-09 12:29:59,2025-09-09 12:29:00
660.1,660.2,660.2,660.1,106284.2,161,2025-09-09 12:30:00,2025-09-09 12:30:59,2025-09-09 12:30:00
660.2,659.8,660.2,659.8,2427184.3,3677,2025-09-09 12:31:00,2025-09-09 12:31:59,2025-09-09 12:31:00
660.0,660.0,660.0,660.0,323400.0,490,2025-09-09 12:32:00,2025-09-09 12:32:59,2025-09-09 12:32:00
660.0,659.8,660.0,659.3,1204271.8000000003,1826,2025-09-09 12:33:00,2025-09-09 12:33:59,2025-09-09 12:33:00
659.8,659.4,659.8,659.1,997619.3,1513,2025-09-09 12:34:00,2025-09-09 12:34:59,2025-09-09 12:34:00
659.5,659.7,659.8,659.4,835610.3999999998,1267,2025-09-09 12:35:00,2025-09-09 12:35:59,2025-09-09 12:35:00
659.7,659.7,659.7,659.7,50796.899999999994,77,2025-09-09 12:36:00,2025-09-09 12:36:59,2025-09-09 12:36:00
659.7,659.7,659.7,659.6,23747.200000000004,36,2025-09-09 12:37:00,2025-09-09 12:37:59,2025-09-09 12:37:00
659.6,659.6,659.7,659.6,36278.9,55,2025-09-09 12:38:00,2025-09-09 12:38:59,2025-09-09 12:38:00
659.7,659.6,659.7,659.6,392515.89999999997,595,2025-09-09 12:39:00,2025-09-09 12:39:59,2025-09-09 12:39:00
659.7,659.7,659.7,659.7,660359.6999999998,1001,2025-09-09 12:40:00,2025-09-09 12:40:59,2025-09-09 12:40:00
659.6,659.9,660.0,659.6,1601323.5999999999,2427,2025-09-09 12:41:00,2025-09-09 12:41:59,2025-09-09 12:41:00
659.9,659.7,659.9,659.7,628066.4999999999,952,2025-09-09 12:42:00,2025-09-09 12:42:59,2025-09-09 12:42:00
659.6,659.1,659.7,659.1,2523743.400000001,3827,2025-09-09 12:43:00,2025-09-09 12:43:59,2025-09-09 12:43:00
659.2,659.1,659.2,659.0,116671.3,177,2025-09-09 12:44:00,2025-09-09 12:44:59,2025-09-09 12:44:00
659.0,659.4,659.5,658.9,2867130.0,4350,2025-09-09 12:45:00,2025-09-09 12:45:59,2025-09-09 12:45:00
659.6,660.3,660.3,659.6,4284728.700000002,6493,2025-09-09 12:46:00,2025-09-09 12:46:59,2025-09-09 12:46:00
660.2,660.6,660.7,660.2,2872122.500000001,4348,2025-09-09 12:47:00,2025-09-09 12:47:59,2025-09-09 12:47:00
660.7,660.5,660.7,660.3,2604340.6999999997,3943,2025-09-09 12:48:00,2025-09-09 12:48:59,2025-09-09 12:48:00
660.5,660.4,660.5,660.3,151219.8,229,2025-09-09 12:49:00,2025-09-09 12:49:59,2025-09-09 12:49:00
660.5,660.6,660.6,660.4,49540.6,75,2025-09-09 12:50:00,2025-09-09 12:50:59,2025-09-09 12:50:00
660.6,660.5,660.6,660.4,11888.699999999999,18,2025-09-09 12:51:00,2025-09-09 12:51:59,2025-09-09 12:51:00
660.6,660.4,660.6,660.3,32359.600000000006,49,2025-09-09 12:52:00,2025-09-09 12:52:59,2025-09-09 12:52:00
660.4,660.3,660.4,660.2,25089.600000000002,38,2025-09-09 12:53:00,2025-09-09 12:53:59,2025-09-09 12:53:00
660.3,660.3,660.3,660.3,7263.3,11,2025-09-09 12:54:00,2025-09-09 12:54:59,2025-09-09 12:54:00
660.3,660.6,660.6,660.2,667655.1,1011,2025-09-09 12:55:00,2025-09-09 12:55:59,2025-09-09 12:55:00
660.6,660.8,660.8,660.5,191583.60000000003,290,2025-09-09 12:56:00,2025-09-09 12:56:59,2025-09-09 12:56:00
660.8,660.8,660.8,660.7,15198.199999999997,23,2025-09-09 12:57:00,2025-09-09 12:57:59,2025-09-09 12:57:00
660.8,660.6,660.8,660.3,2008747.5,3041,2025-09-09 12:58:00,2025-09-09 12:58:59,2025-09-09 12:58:00
660.6,660.8,660.8,660.6,127513.40000000002,193,2025-09-09 12:59:00,2025-09-09 12:59:59,2025-09-09 12:59:00
660.7,660.8,660.8,660.6,266242.0,403,2025-09-09 13:00:00,2025-09-09 13:00:59,2025-09-09 13:00:00
660.8,660.8,660.8,660.8,11894.399999999998,18,2025-09-09 13:01:00,2025-09-09 13:01:59,2025-09-09 13:01:00
660.7,660.7,660.8,660.7,16518.999999999996,25,2025-09-09 13:02:00,2025-09-09 13:02:59,2025-09-09 13:02:00
660.7,660.8,660.8,660.7,48894.4,74,2025-09-09 13:03:00,2025-09-09 13:03:59,2025-09-09 13:03:00
660.8,660.8,660.8,660.7,24449.5,37,2025-09-09 13:04:00,2025-09-09 13:04:59,2025-09-09 13:04:00
660.7,660.3,660.8,660.0,1010963.7,1531,2025-09-09 13:05:00,2025-09-09 13:05:59,2025-09-09 13:05:00
660.2,660.2,660.3,660.2,6602.5,10,2025-09-09 13:06:00,2025-09-09 13:06:59,2025-09-09 13:06:00
660.2,660.3,660.3,660.2,561913.8,851,2025-09-09 13:07:00,2025-09-09 13:07:59,2025-09-09 13:07:00
660.3,660.8,660.9,660.3,477747.90000000014,723,2025-09-09 13:08:00,2025-09-09 13:08:59,2025-09-09 13:08:00
660.9,660.9,660.9,660.5,894557.0,1354,2025-09-09 13:09:00,2025-09-09 13:09:59,2025-09-09 13:09:00
660.7,660.3,660.8,660.3,103726.8,157,2025-09-09 13:10:00,2025-09-09 13:10:59,2025-09-09 13:10:00
660.5,660.5,660.5,660.4,11228.2,17,2025-09-09 13:11:00,2025-09-09 13:11:59,2025-09-09 13:11:00
660.6,660.5,660.6,660.4,23776.300000000003,36,2025-09-09 13:12:00,2025-09-09 13:12:59,2025-09-09 13:12:00
660.5,660.2,660.6,659.8,1397938.8,2118,2025-09-09 13:13:00,2025-09-09 13:13:59,2025-09-09 13:13:00
660.1,660.6,660.6,660.0,875513.9999999999,1326,2025-09-09 13:14:00,2025-09-09 13:14:59,2025-09-09 13:14:00
660.3,660.4,660.4,660.3,11225.300000000001,17,2025-09-09 13:15:00,2025-09-09 13:15:59,2025-09-09 13:15:00
660.4,660.5,660.5,660.3,225203.90000000002,341,2025-09-09 13:16:00,2025-09-09 13:16:59,2025-09-09 13:16:00
660.1,660.4,660.4,660.1,1523495.5999999999,2307,2025-09-09 13:17:00,2025-09-09 13:17:59,2025-09-09 13:17:00
660.4,660.9,660.9,660.3,2101824.6999999997,3182,2025-09-09 13:18:00,2025-09-09 13:18:59,2025-09-09 13:18:00
660.8,660.8,660.9,660.7,143402.79999999993,217,2025-09-09 13:19:00,2025-09-09 13:19:59,2025-09-09 13:19:00
660.7,660.6,660.8,660.6,217372.30000000002,329,2025-09-09 13:20:00,2025-09-09 13:20:59,2025-09-09 13:20:00
660.7,660.7,660.7,660.7,8589.099999999999,13,2025-09-09 13:21:00,2025-09-09 13:21:59,2025-09-09 13:21:00
660.7,660.5,660.8,660.5,224003.60000000003,339,2025-09-09 13:22:00,2025-09-09 13:22:59,2025-09-09 13:22:00
660.4,660.4,660.4,660.2,169705.29999999993,257,2025-09-09 13:23:00,2025-09-09 13:23:59,2025-09-09 13:23:00
660.3,660.3,660.3,660.2,85838.7,130,2025-09-09 13:24:00,2025-09-09 13:24:59,2025-09-09 13:24:00
660.4,660.4,660.4,660.3,617407.7000000001,935,2025-09-09 13:25:00,2025-09-09 13:25:59,2025-09-09 13:25:00
660.4,660.7,660.7,660.3,797139.8999999999,1207,2025-09-09 13:26:00,2025-09-09 13:26:59,2025-09-09 13:26:00
660.7,660.5,660.7,660.5,116921.4,177,2025-09-09 13:27:00,2025-09-09 13:27:59,2025-09-09 13:27:00
660.5,659.7,660.6,659.7,804205.5,1218,2025-09-09 13:28:00,2025-09-09 13:28:59,2025-09-09 13:28:00
659.8,659.8,659.8,659.7,1387553.0,2103,2025-09-09 13:29:00,2025-09-09 13:29:59,2025-09-09 13:29:00
659.8,659.9,660.0,659.8,396540.1,601,2025-09-09 13:30:00,2025-09-09 13:30:59,2025-09-09 13:30:00
659.8,659.6,659.8,659.6,1006680.2999999998,1526,2025-09-09 13:31:00,2025-09-09 13:31:59,2025-09-09 13:31:00
659.8,659.9,659.9,659.6,27050.500000000004,41,2025-09-09 13:32:00,2025-09-09 13:32:59,2025-09-09 13:32:00
659.7,659.9,659.9,659.7,32994.0,50,2025-09-09 13:33:00,2025-09-09 13:33:59,2025-09-09 13:33:00
659.9,657.9,659.9,657.2,37034196.9,56259,2025-09-09 13:34:00,2025-09-09 13:34:59,2025-09-09 13:34:00
657.9,657.9,658.0,657.5,3041219.599999999,4623,2025-09-09 13:35:00,2025-09-09 13:35:59,2025-09-09 13:35:00
657.9,657.6,658.0,657.6,6421563.600000001,9760,2025-09-09 13:36:00,2025-09-09 13:36:59,2025-09-09 13:36:00
657.9,657.9,658.0,657.8,273031.19999999995,415,2025-09-09 13:37:00,2025-09-09 13:37:59,2025-09-09 13:37:00
