date,open,high,low,close,volume
2025-08-26,182.0,183.0,180.0,181.0,279954
2025-08-27,181.0,182.0,181.0,181.0,203579
2025-08-28,181.0,182.0,179.0,180.0,230903
2025-08-29,179.0,181.0,178.0,179.0,242184
2025-08-30,179.0,179.0,179.0,179.0,12136
2025-08-31,179.0,179.0,179.0,179.0,10150
2025-09-01,179.0,181.0,177.0,177.0,406949
2025-09-02,177.0,177.0,173.0,176.0,475210
2025-09-03,176.0,176.0,174.0,176.0,209347
2025-09-04,176.0,176.0,174.0,175.0,228748
2025-09-05,176.0,176.0,175.0,175.0,238313
2025-09-06,175.0,175.0,175.0,175.0,8258
2025-09-07,175.0,176.0,175.0,175.0,13561
2025-09-08,175.0,178.0,175.0,177.0,342772
2025-09-09,177.0,179.0,177.0,178.0,256274
2025-09-10,178.0,179.0,176.0,176.0,300167
2025-09-11,176.0,177.0,174.0,175.0,323081
2025-09-12,175.0,176.0,172.0,173.0,319467
